estado,codigo,descricao,populacao
RO,00015,Alta Floresta D'Oeste,25.578
RO,00379,Alto Alegre dos Parecis,13.940
RO,00403,Alto Paraíso,20.210
RO,00346,Alvorada D'Oeste,17.063
RO,00023,Ariquemes,104.401
RO,00452,Buritis,37.838
RO,00031,Cabixi,6.355
RO,00601,Cacaulândia,6.367
RO,00049,Cacoal,87.226
RO,00700,Campo Novo de Rondônia,14.220
RO,00809,Candeias do Jamari,24.155
RO,00908,Castanheiras,3.617
RO,00056,Cerejeiras,17.986
RO,00924,Chupinguaia,10.129
RO,00064,Colorado do Oeste,18.817
RO,00072,Corumbiara,8.842
RO,00080,Costa Marques,16.651
RO,00940,Cujubim,20.974
RO,00098,Espigão D'Oeste,32.385
RO,01005,Governador Jorge Teixeira,10.127
RO,00106,Guajará-Mirim,46.632
RO,01104,Itapuã do Oeste,9.995
RO,00114,Jaru,55.738
RO,00122,Ji-Paraná,130.419
RO,00130,Machadinho D'Oeste,37.167
RO,01203,Ministro Andreazza,10.823
RO,01302,Mirante da Serra,12.360
RO,01401,Monte Negro,15.873
RO,00148,Nova Brasilândia D'Oeste,21.592
RO,00338,Nova Mamoré,27.600
RO,01435,Nova União,7.824
RO,00502,Novo Horizonte do Oeste,10.276
RO,00155,Ouro Preto do Oeste,39.924
RO,01450,Parecis,5.697
RO,00189,Pimenta Bueno,37.512
RO,01468,Pimenteiras do Oeste,2.424
RO,00205,Porto Velho,502.748
RO,00254,Presidente Médici,22.557
RO,01476,Primavera de Rondônia,3.501
RO,00262,Rio Crespo,3.750
RO,00288,Rolim de Moura,56.242
RO,00296,Santa Luzia D'Oeste,8.532
RO,01484,São Felipe D'Oeste,6.103
RO,01492,São Francisco do Guaporé,19.002
RO,00320,São Miguel do Guaporé,23.933
RO,01500,Seringueiras,12.581
RO,01559,Teixeirópolis,5.003
RO,01609,Theobroma,11.347
RO,01708,Urupá,13.293
RO,01757,Vale do Anari,10.843
RO,01807,Vale do Paraíso,8.231
RO,00304,Vilhena,91.801
AC,00013,Acrelândia,13.869
AC,00054,Assis Brasil,6.738
AC,00104,Brasiléia,23.849
AC,00138,Bujari,9.339
AC,00179,Capixaba,10.498
AC,00203,Cruzeiro do Sul,81.519
AC,00252,Epitaciolândia,16.731
AC,00302,Feijó,32.385
AC,00328,Jordão,7.509
AC,00336,Mâncio Lima,17.173
AC,00344,Manoel Urbano,8.641
AC,00351,Marechal Thaumaturgo,16.895
AC,00385,Plácido de Castro,18.159
AC,00807,Porto Acre,16.757
AC,00393,Porto Walter,10.759
AC,00401,Rio Branco,370.550
AC,00427,Rodrigues Alves,16.974
AC,00435,Santa Rosa do Purus,5.809
AC,00500,Sena Madureira,41.750
AC,00450,Senador Guiomard,21.182
AC,00609,Tarauacá,38.819
AC,00708,Xapuri,17.608
AM,00029,Alvarães,15.545
AM,00060,Amaturá,10.847
AM,00086,Anamã,12.320
AM,00102,Anori,19.292
AM,00144,Apuí,20.648
AM,00201,Atalaia do Norte,18.133
AM,00300,Autazes,37.033
AM,00409,Barcelos,27.433
AM,00508,Barreirinha,30.658
AM,00607,Benjamin Constant,39.484
AM,00631,Beruri,18.171
AM,00680,Boa Vista do Ramos,17.668
AM,00706,Boca do Acre,33.498
AM,00805,Borba,39.292
AM,00839,Caapiranga,12.420
AM,00904,Canutama,15.130
AM,01001,Carauari,27.880
AM,01100,Careiro,36.435
AM,01159,Careiro da Várzea,27.981
AM,01209,Coari,83.078
AM,01308,Codajás,26.777
AM,01407,Eirunepé,34.025
AM,01506,Envira,18.786
AM,01605,Fonte Boa,20.742
AM,01654,Guajará,15.826
AM,01704,Humaitá,51.302
AM,01803,Ipixuna,26.860
AM,01852,Iranduba,45.984
AM,01902,Itacoatiara,97.122
AM,01951,Itamarati,8.179
AM,02009,Itapiranga,8.953
AM,02108,Japurá,5.125
AM,02207,Juruá,13.198
AM,02306,Jutaí,16.585
AM,02405,Lábrea,43.263
AM,02504,Manacapuru,94.175
AM,02553,Manaquiri,28.413
AM,02603,Manaus,2.057.711
AM,02702,Manicoré,53.053
AM,02801,Maraã,18.423
AM,02900,Maués,59.983
AM,03007,Nhamundá,20.358
AM,03106,Nova Olinda do Norte,35.156
AM,03205,Novo Airão,17.671
AM,03304,Novo Aripuanã,24.315
AM,03403,Parintins,111.575
AM,03502,Pauini,19.378
AM,03536,Presidente Figueiredo,32.812
AM,03569,Rio Preto da Eva,30.530
AM,03601,Santa Isabel do Rio Negro,22.404
AM,03700,Santo Antônio do Içá,23.688
AM,03809,São Gabriel da Cachoeira,43.094
AM,03908,São Paulo de Olivença,36.536
AM,03957,São Sebastião do Uatumã,12.781
AM,04005,Silves,9.081
AM,04062,Tabatinga,61.028
AM,04104,Tapauá,18.152
AM,04203,Tefé,62.444
AM,04237,Tonantins,18.478
AM,04260,Uarini,13.121
AM,04302,Urucará,17.163
AM,04401,Urucurituba,21.140
RR,00050,Alto Alegre,16.176
RR,00027,Amajari,11.006
RR,00100,Boa Vista,320.714
RR,00159,Bonfim,11.739
RR,00175,Cantá,16.149
RR,00209,Caracaraí,20.261
RR,00233,Caroebe,9.165
RR,00282,Iracema,10.320
RR,00308,Mucajaí,16.380
RR,00407,Normandia,10.148
RR,00456,Pacaraima,11.908
RR,00472,Rorainópolis,27.288
RR,00506,São João da Baliza,7.516
RR,00605,São Luiz,7.407
RR,00704,Uiramutã,9.488
PA,00107,Abaetetuba,150.431
PA,00131,Abel Figueiredo,7.126
PA,00206,Acará,54.064
PA,00305,Afuá,37.398
PA,00347,Água Azul do Norte,26.305
PA,00404,Alenquer,54.662
PA,00503,Almeirim,33.372
PA,00602,Altamira,108.382
PA,00701,Anajás,27.540
PA,00800,Ananindeua,505.404
PA,00859,Anapu,25.414
PA,00909,Augusto Corrêa,43.700
PA,00958,Aurora do Pará,29.492
PA,01006,Aveiro,15.953
PA,01105,Bagre,28.292
PA,01204,Baião,43.757
PA,01253,Bannach,3.267
PA,01303,Barcarena,115.779
PA,01402,Belém,1.439.561
PA,01451,Belterra,17.036
PA,01501,Benevides,58.637
PA,01576,Bom Jesus do Tocantins,16.227
PA,01600,Bonito,15.282
PA,01709,Bragança,121.528
PA,01725,Brasil Novo,14.984
PA,01758,Brejo Grande do Araguaia,7.232
PA,01782,Breu Branco,61.222
PA,01808,Breves,98.231
PA,01907,Bujaru,27.689
PA,02004,Cachoeira do Arari,22.449
PA,01956,Cachoeira do Piriá,31.300
PA,02103,Cametá,130.868
PA,02152,Canaã dos Carajás,33.632
PA,02202,Capanema,66.353
PA,02301,Capitão Poço,52.693
PA,02400,Castanhal,189.784
PA,02509,Chaves,22.566
PA,02608,Colares,11.682
PA,02707,Conceição do Araguaia,46.395
PA,02756,Concórdia do Pará,31.352
PA,02764,Cumaru do Norte,12.423
PA,02772,Curionópolis,17.709
PA,02806,Curralinho,32.248
PA,02855,Curuá,13.562
PA,02905,Curuçá,37.800
PA,02939,Dom Eliseu,56.398
PA,02954,Eldorado dos Carajás,32.664
PA,03002,Faro,7.333
PA,03044,Floresta do Araguaia,19.261
PA,03077,Garrafão do Norte,25.326
PA,03093,Goianésia do Pará,37.975
PA,03101,Gurupá,31.623
PA,03200,Igarapé-Açu,37.333
PA,03309,Igarapé-Miri,60.343
PA,03408,Inhangapi,11.053
PA,03457,Ipixuna do Pará,58.558
PA,03507,Irituia,31.654
PA,03606,Itaituba,98.446
PA,03705,Itupiranga,51.775
PA,03754,Jacareacanga,41.487(*)
PA,03804,Jacundá,56.006
PA,03903,Juruti,53.989
PA,04000,Limoeiro do Ajuru,27.368
PA,04059,Mãe do Rio,28.959
PA,04109,Magalhães Barata,8.279
PA,04208,Marabá,262.085
PA,04307,Maracanã,28.656
PA,04406,Marapanim,27.368
PA,04422,Marituba,122.916
PA,04455,Medicilândia,29.887
PA,04505,Melgaço,26.397
PA,04604,Mocajuba,29.398
PA,04703,Moju,77.385
PA,04752,Mojuí dos Campos,15.446
PA,04802,Monte Alegre,56.312
PA,04901,Muaná,37.977
PA,04950,Nova Esperança do Piriá,20.663
PA,04976,Nova Ipixuna,15.836
PA,05007,Nova Timboteua,14.635
PA,05031,Novo Progresso,25.135
PA,05064,Novo Repartimento,70.835
PA,05106,Óbidos,50.459
PA,05205,Oeiras do Pará,30.880
PA,05304,Oriximiná,69.024
PA,05403,Ourém,17.114
PA,05437,Ourilândia do Norte,30.776
PA,05486,Pacajá,44.778
PA,05494,Palestina do Pará,7.424
PA,05502,Paragominas,107.010
PA,05536,Parauapebas,189.921
PA,05551,Pau D'Arco,5.535
PA,05601,Peixe-Boi,7.874
PA,05635,Piçarra,12.675
PA,05650,Placas,28.533
PA,05700,Ponta de Pedras,29.160
PA,05809,Portel,58.282
PA,05908,Porto de Moz,38.471
PA,06005,Prainha,29.200
PA,06104,Primavera,10.485
PA,06112,Quatipuru,13.044
PA,06138,Redenção,80.797
PA,06161,Rio Maria,17.738
PA,06187,Rondon do Pará,49.977
PA,06195,Rurópolis,46.804
PA,06203,Salinópolis,39.078
PA,06302,Salvaterra,22.370
PA,06351,Santa Bárbara do Pará,19.645
PA,06401,Santa Cruz do Arari,9.417
PA,06500,Santa Izabel do Pará,66.490
PA,06559,Santa Luzia do Pará,19.383
PA,06583,Santa Maria das Barreiras,19.925
PA,06609,Santa Maria do Pará,23.927
PA,06708,Santana do Araguaia,67.033
PA,06807,Santarém,292.520
PA,06906,Santarém Novo,6.437
PA,07003,Santo Antônio do Tauá,29.629
PA,07102,São Caetano de Odivelas,17.420
PA,07151,São Domingos do Araguaia,24.451
PA,07201,São Domingos do Capim,30.847
PA,07300,São Félix do Xingu,116.186
PA,07409,São Francisco do Pará,15.380
PA,07458,São Geraldo do Araguaia,24.607
PA,07466,São João da Ponta,5.795
PA,07474,São João de Pirabas,21.991
PA,07508,São João do Araguaia,13.521
PA,07607,São Miguel do Guamá,55.942
PA,07706,São Sebastião da Boa Vista,25.161
PA,07755,Sapucaia,5.587
PA,07805,Senador José Porfírio,11.827
PA,07904,Soure,24.286
PA,07953,Tailândia,97.161
PA,07961,Terra Alta,11.120
PA,07979,Terra Santa,17.946
PA,08001,Tomé-Açu,60.456
PA,08035,Tracuateua,29.465
PA,08050,Trairão,18.084
PA,08084,Tucumã,37.308
PA,08100,Tucuruí,107.189
PA,08126,Ulianópolis,53.881
PA,08159,Uruará,44.486
PA,08209,Vigia,51.173
PA,08308,Viseu,59.054
PA,08357,Vitória do Xingu,14.407
PA,08407,Xinguara,42.833
AP,00105,Amapá,8.622
AP,00204,Calçoene,10.163
AP,00212,Cutias,5.407
AP,00238,Ferreira Gomes,6.901
AP,00253,Itaubal,4.949
AP,00279,Laranjal do Jari,45.712
AP,00303,Macapá,456.171
AP,00402,Mazagão,19.571
AP,00501,Oiapoque,24.263
AP,00154,Pedra Branca do Amapari,13.988
AP,00535,Porto Grande,19.669
AP,00550,Pracuúba,4.531
AP,00600,Santana,112.218
AP,00055,Serra do Navio,4.938
AP,00709,Tartarugalzinho,15.212
AP,00808,Vitória do Jari,14.364
TO,00251,Abreulândia,2.539
TO,00301,Aguiarnópolis,6.149
TO,00350,Aliança do Tocantins,5.605
TO,00400,Almas,7.409
TO,00707,Alvorada,8.536
TO,01002,Ananás,9.848
TO,01051,Angico,3.379
TO,01101,Aparecida do Rio Negro,4.618
TO,01309,Aragominas,5.910
TO,01903,Araguacema,6.863
TO,02000,Araguaçu,8.777
TO,02109,Araguaína,170.183
TO,02158,Araguanã,5.515
TO,02208,Araguatins,34.392
TO,02307,Arapoema,6.799
TO,02406,Arraias,10.778
TO,02554,Augustinópolis,17.627
TO,02703,Aurora do Tocantins,3.682
TO,02901,Axixá do Tocantins,9.706
TO,03008,Babaçulândia,10.736
TO,03057,Bandeirantes do Tocantins,3.420
TO,03073,Barra do Ouro,4.460
TO,03107,Barrolândia,5.601
TO,03206,Bernardo Sayão,4.532
TO,03305,Bom Jesus do Tocantins,4.477
TO,03602,Brasilândia do Tocantins,2.177
TO,03701,Brejinho de Nazaré,5.451
TO,03800,Buriti do Tocantins,10.837
TO,03826,Cachoeirinha,2.256
TO,03842,Campos Lindos,9.408
TO,03867,Cariri do Tocantins,4.178
TO,03883,Carmolândia,2.507
TO,03891,Carrasco Bonito,3.983
TO,03909,Caseara,5.119
TO,04105,Centenário,2.803
TO,05102,Chapada da Natividade,3.363
TO,04600,Chapada de Areia,1.397
TO,05508,Colinas do Tocantins,33.981
TO,16703,Colméia,8.522
TO,05557,Combinado,4.851
TO,05607,Conceição do Tocantins,4.209
TO,06001,Couto de Magalhães,5.424
TO,06100,Cristalândia,7.386
TO,06258,Crixás do Tocantins,1.680
TO,06506,Darcinópolis,5.833
TO,07009,Dianópolis,21.167
TO,07108,Divinópolis do Tocantins,6.777
TO,07207,Dois Irmãos do Tocantins,7.302
TO,07306,Dueré,4.722
TO,07405,Esperantina,10.506
TO,07553,Fátima,3.886
TO,07652,Figueirópolis,5.386
TO,07702,Filadélfia,8.848
TO,08205,Formoso do Araguaia,18.742
TO,08254,Fortaleza do Tabocão,2.556
TO,08304,Goianorte,5.135
TO,09005,Goiatins,12.813
TO,09302,Guaraí,25.149
TO,09500,Gurupi,83.707
TO,09807,Ipueiras,1.881
TO,10508,Itacajá,7.411
TO,10706,Itaguatins,6.035
TO,10904,Itapiratins,3.732
TO,11100,Itaporã do Tocantins,2.476
TO,11506,Jaú do Tocantins,3.761
TO,11803,Juarina,2.245
TO,11902,Lagoa da Confusão,12.184
TO,11951,Lagoa do Tocantins,4.037
TO,12009,Lajeado,3.026
TO,12157,Lavandeira,1.814
TO,12405,Lizarda,3.796
TO,12454,Luzinópolis,2.945
TO,12504,Marianópolis do Tocantins,4.896
TO,12702,Mateiros,2.524
TO,12801,Maurilândia do Tocantins,3.362
TO,13205,Miracema do Tocantins,19.634
TO,13304,Miranorte,13.298
TO,13601,Monte do Carmo,7.535
TO,13700,Monte Santo do Tocantins,2.231
TO,13957,Muricilândia,3.433
TO,14203,Natividade,9.291
TO,14302,Nazaré,4.177
TO,14880,Nova Olinda,11.513
TO,15002,Nova Rosalândia,4.113
TO,15101,Novo Acordo,4.158
TO,15150,Novo Alegre,2.351
TO,15259,Novo Jardim,2.650
TO,15507,Oliveira de Fátima,1.098
TO,21000,Palmas,272.726
TO,15705,Palmeirante,5.651
TO,13809,Palmeiras do Tocantins,6.362
TO,15754,Palmeirópolis,7.645
TO,16109,Paraíso do Tocantins,49.076
TO,16208,Paranã,10.573
TO,16307,Pau D'Arco,4.814
TO,16505,Pedro Afonso,12.900
TO,16604,Peixe,11.340
TO,16653,Pequizeiro,5.381
TO,17008,Pindorama do Tocantins,4.547
TO,17206,Piraquê,3.031
TO,17503,Pium,7.357
TO,17800,Ponte Alta do Bom Jesus,4.649
TO,17909,Ponte Alta do Tocantins,7.793
TO,18006,Porto Alegre do Tocantins,3.039
TO,18204,Porto Nacional,52.182
TO,18303,Praia Norte,8.229
TO,18402,Presidente Kennedy,3.744
TO,18451,Pugmil,2.591
TO,18501,Recursolândia,4.132
TO,18550,Riachinho,4.520
TO,18659,Rio da Conceição,1.980
TO,18709,Rio dos Bois,2.764
TO,18758,Rio Sono,6.486
TO,18808,Sampaio,4.415
TO,18840,Sandolândia,3.410
TO,18865,Santa Fé do Araguaia,7.232
TO,18881,Santa Maria do Tocantins,3.252
TO,18899,Santa Rita do Tocantins,2.300
TO,18907,Santa Rosa do Tocantins,4.794
TO,19004,Santa Tereza do Tocantins,2.762
TO,20002,Santa Terezinha do Tocantins,2.547
TO,20101,São Bento do Tocantins,5.096
TO,20150,São Félix do Tocantins,1.545
TO,20200,São Miguel do Tocantins,11.597
TO,20259,São Salvador do Tocantins,3.058
TO,20309,São Sebastião do Tocantins,4.654
TO,20499,São Valério da Natividade,4.214
TO,20655,Silvanópolis,5.345
TO,20804,Sítio Novo do Tocantins,9.243
TO,20853,Sucupira,1.900
TO,20903,Taguatinga,16.238
TO,20937,Taipas do Tocantins,2.094
TO,20978,Talismã,2.737
TO,21109,Tocantínia,7.313
TO,21208,Tocantinópolis,23.141
TO,21257,Tupirama,1.782
TO,21307,Tupiratins,2.461
TO,22081,Wanderlândia,11.566
TO,22107,Xambioá,11.709
MA,00055,Açailândia,109.685
MA,00105,Afonso Cunha,6.351
MA,00154,Água Doce do Maranhão,12.257
MA,00204,Alcântara,21.659
MA,00303,Aldeias Altas,25.823
MA,00402,Altamira do Maranhão,11.616
MA,00436,Alto Alegre do Maranhão,26.348
MA,00477,Alto Alegre do Pindaré,31.287
MA,00501,Alto Parnaíba,10.956
MA,00550,Amapá do Maranhão,6.789
MA,00600,Amarante do Maranhão,40.378
MA,00709,Anajatuba,26.880
MA,00808,Anapurus,15.286
MA,00832,Apicum-Açu,17.948
MA,00873,Araguanã,15.018
MA,00907,Araioses,45.255
MA,00956,Arame,32.015
MA,01004,Arari,29.200
MA,01103,Axixá,11.850
MA,01202,Bacabal,102.656
MA,01251,Bacabeira,16.553
MA,01301,Bacuri,17.335
MA,01350,Bacurituba,5.511
MA,01400,Balsas,92.144
MA,01509,Barão de Grajaú,18.365
MA,01608,Barra do Corda,86.151
MA,01707,Barreirinhas,60.588
MA,01772,Bela Vista do Maranhão,10.931
MA,01731,Belágua,7.273
MA,01806,Benedito Leite,5.519
MA,01905,Bequimão,20.853
MA,01939,Bernardo do Mearim,5.900
MA,01970,Boa Vista do Gurupi,8.996
MA,02002,Bom Jardim,40.660
MA,02036,Bom Jesus das Selvas,32.900
MA,02077,Bom Lugar,15.855
MA,02101,Brejo,35.473
MA,02150,Brejo de Areia,9.166
MA,02200,Buriti,28.022
MA,02309,Buriti Bravo,23.375
MA,02325,Buriticupu,70.417
MA,02358,Buritirana,15.100
MA,02374,Cachoeira Grande,8.822
MA,02408,Cajapió,10.927
MA,02507,Cajari,18.943
MA,02556,Campestre do Maranhão,14.028
MA,02606,Cândido Mendes,19.702
MA,02705,Cantanhede,21.464
MA,02754,Capinzal do Norte,10.720
MA,02804,Carolina,23.866
MA,02903,Carutapera,23.219
MA,03000,Caxias,161.137
MA,03109,Cedral,10.455
MA,03125,Central do Maranhão,8.447
MA,03158,Centro do Guilherme,13.015
MA,03174,Centro Novo do Maranhão,21.013
MA,03208,Chapadinha,77.684
MA,03257,Cidelândia,14.346
MA,03307,Codó,120.265
MA,03406,Coelho Neto,48.320
MA,03505,Colinas,40.268
MA,03554,Conceição do Lago-Açu,15.782
MA,03604,Coroatá,63.821
MA,03703,Cururupu,30.913
MA,03752,Davinópolis,12.653
MA,03802,Dom Pedro,22.881
MA,03901,Duque Bacelar,11.084
MA,04008,Esperantinópolis,17.029
MA,04057,Estreito,40.629
MA,04073,Feira Nova do Maranhão,8.321
MA,04081,Fernando Falcão,10.073
MA,04099,Formosa da Serra Negra,18.573
MA,04107,Fortaleza dos Nogueiras,12.375
MA,04206,Fortuna,15.239
MA,04305,Godofredo Viana,11.464
MA,04404,Gonçalves Dias,17.579
MA,04503,Governador Archer,10.591
MA,04552,Governador Edison Lobão,17.747
MA,04602,Governador Eugênio Barros,16.456
MA,04628,Governador Luiz Rocha,7.626
MA,04651,Governador Newton Bello,10.011
MA,04677,Governador Nunes Freire,25.117
MA,04701,Graça Aranha,6.142
MA,04800,Grajaú,67.626
MA,04909,Guimarães,11.827
MA,05005,Humberto de Campos,27.976
MA,05104,Icatu,26.452
MA,05153,Igarapé do Meio,13.774
MA,05203,Igarapé Grande,11.628
MA,05302,Imperatriz,253.123
MA,05351,Itaipava do Grajaú,15.609
MA,05401,Itapecuru Mirim,66.433
MA,05427,Itinga do Maranhão,25.440
MA,05450,Jatobá,9.819
MA,05476,Jenipapo dos Vieiras,16.124
MA,05500,João Lisboa,23.232
MA,05609,Joselândia,15.827
MA,05658,Junco do Maranhão,3.431
MA,05708,Lago da Pedra,48.992
MA,05807,Lago do Junco,10.602
MA,05948,Lago dos Rodrigues,8.716
MA,05906,Lago Verde,15.893
MA,05922,Lagoa do Mato,11.020
MA,05963,Lagoa Grande do Maranhão,11.111
MA,05989,Lajeado Novo,7.359
MA,06003,Lima Campos,11.642
MA,06102,Loreto,11.871
MA,06201,Luís Domingues,6.788
MA,06300,Magalhães de Almeida,19.267
MA,06326,Maracaçumé,20.815
MA,06359,Marajá do Sena,7.658
MA,06375,Maranhãozinho,15.734
MA,06409,Mata Roma,16.375
MA,06508,Matinha,22.822
MA,06607,Matões,32.988
MA,06631,Matões do Norte,16.169
MA,06672,Milagres do Maranhão,8.284
MA,06706,Mirador,20.596
MA,06755,Miranda do Norte,27.507
MA,06805,Mirinzal,14.632
MA,06904,Monção,32.833
MA,07001,Montes Altos,9.026
MA,07100,Morros,18.938
MA,07209,Nina Rodrigues,14.012
MA,07258,Nova Colinas,5.243
MA,07308,Nova Iorque,4.592
MA,07357,Nova Olinda do Maranhão,20.393
MA,07407,Olho d'Água das Cunhãs,19.080
MA,07456,Olinda Nova do Maranhão,14.299
MA,07506,Paço do Lumiar,117.877
MA,07605,Palmeirândia,19.288
MA,07704,Paraibano,20.892
MA,07803,Parnarama,34.146
MA,07902,Passagem Franca,18.549
MA,08009,Pastos Bons,18.999
MA,08058,Paulino Neves,15.609
MA,08108,Paulo Ramos,20.612
MA,08207,Pedreiras,38.506
MA,08256,Pedro do Rosário,24.475
MA,08306,Penalva,37.255
MA,08405,Peri Mirim,14.019
MA,08454,Peritoró,22.602
MA,08504,Pindaré-Mirim,32.198
MA,08603,Pinheiro,81.438
MA,08702,Pio XII,21.164
MA,08801,Pirapemas,18.182
MA,08900,Poção de Pedras,17.773
MA,09007,Porto Franco,23.243
MA,09056,Porto Rico do Maranhão,5.877
MA,09106,Presidente Dutra,46.680
MA,09205,Presidente Juscelino,12.398
MA,09239,Presidente Médici,6.831
MA,09270,Presidente Sarney,18.420
MA,09304,Presidente Vargas,11.302
MA,09403,Primeira Cruz,14.918
MA,09452,Raposa,29.755
MA,09502,Riachão,19.846
MA,09551,Ribamar Fiquene,7.609
MA,09601,Rosário,41.694
MA,09700,Sambaíba,5.554
MA,09759,Santa Filomena do Maranhão,7.576
MA,09809,Santa Helena,41.009
MA,09908,Santa Inês,83.238
MA,10005,Santa Luzia,71.067
MA,10039,Santa Luzia do Paruá,24.663
MA,10104,Santa Quitéria do Maranhão,25.041
MA,10203,Santa Rita,35.980
MA,10237,Santana do Maranhão,12.987
MA,10278,Santo Amaro do Maranhão,15.375
MA,10302,Santo Antônio dos Lopes,14.253
MA,10401,São Benedito do Rio Preto,18.256
MA,10500,São Bento,45.044
MA,10609,São Bernardo,27.817
MA,10658,São Domingos do Azeitão,7.224
MA,10708,São Domingos do Maranhão,33.707
MA,10807,São Félix de Balsas,4.518
MA,10856,São Francisco do Brejão,11.444
MA,10906,São Francisco do Maranhão,11.966
MA,11003,São João Batista,20.235
MA,11029,São João do Carú,15.520
MA,11052,São João do Paraíso,10.949
MA,11078,São João do Soter,18.095
MA,11102,São João dos Patos,25.371
MA,11201,São José de Ribamar,174.267
MA,11250,São José dos Basílios,7.495
MA,11300,São Luís,1.073.893
MA,11409,São Luís Gonzaga do Maranhão,18.607
MA,11508,São Mateus do Maranhão,40.574
MA,11532,São Pedro da Água Branca,12.407
MA,11573,São Pedro dos Crentes,4.563
MA,11607,São Raimundo das Mangabeiras,18.406
MA,11631,São Raimundo do Doca Bezerra,5.230
MA,11672,São Roberto,6.529
MA,11706,São Vicente Ferrer,20.678
MA,11722,Satubinha,13.487
MA,11748,Senador Alexandre Costa,10.862
MA,11763,Senador La Rocque,14.081
MA,11789,Serrano do Maranhão,10.859
MA,11805,Sítio Novo,17.663
MA,11904,Sucupira do Norte,10.434
MA,11953,Sucupira do Riachão,5.537
MA,12001,Tasso Fragoso,8.303
MA,12100,Timbiras,28.511
MA,12209,Timon,164.869
MA,12233,Trizidela do Vale,20.891
MA,12274,Tufilândia,5.716
MA,12308,Tuntum,40.844
MA,12407,Turiaçu,34.826
MA,12456,Turilândia,24.907
MA,12506,Tutóia,57.253
MA,12605,Urbano Santos,32.316
MA,12704,Vargem Grande,54.845
MA,12803,Viana,51.249
MA,12852,Vila Nova dos Martírios,12.954
MA,12902,Vitória do Mearim,32.046
MA,13009,Vitorino Freire,30.917
MA,14007,Zé Doca,50.507
PI,00053,Acauã,6.933
PI,00103,Agricolândia,5.078
PI,00202,Água Branca,17.010
PI,00251,Alagoinha do Piauí,7.501
PI,00277,Alegrete do Piauí,4.832
PI,00301,Alto Longá,14.006
PI,00400,Altos,39.715
PI,00459,Alvorada do Gurguéia,5.278
PI,00509,Amarante,17.312
PI,00608,Angical do Piauí,6.692
PI,00707,Anísio de Abreu,9.597
PI,00806,Antônio Almeida,3.103
PI,00905,Aroazes,5.763
PI,00954,Aroeiras do Itaim,2.460
PI,01002,Arraial,4.670
PI,01051,Assunção do Piauí,7.686
PI,01101,Avelino Lopes,11.433
PI,01150,Baixa Grande do Ribeiro,11.218
PI,01176,Barra D'Alcântara,3.887
PI,01200,Barras,46.072
PI,01309,Barreiras do Piauí,3.287
PI,01408,Barro Duro,6.935
PI,01507,Batalha,26.331
PI,01556,Bela Vista do Piauí,3.919
PI,01572,Belém do Piauí,3.464
PI,01606,Beneditinos,10.027
PI,01705,Bertolínia,5.402
PI,01739,Betânia do Piauí,6.097
PI,01770,Boa Hora,6.599
PI,01804,Bocaina,4.436
PI,01903,Bom Jesus,24.327
PI,01919,Bom Princípio do Piauí,5.497
PI,01929,Bonfim do Piauí,5.549
PI,01945,Boqueirão do Piauí,6.380
PI,01960,Brasileira,8.159
PI,01988,Brejo do Piauí,3.871
PI,02000,Buriti dos Lopes,19.415
PI,02026,Buriti dos Montes,8.188
PI,02059,Cabeceiras do Piauí,10.325
PI,02075,Cajazeiras do Piauí,3.471
PI,02083,Cajueiro da Praia,7.451
PI,02091,Caldeirão Grande do Piauí,5.674
PI,02109,Campinas do Piauí,5.507
PI,02117,Campo Alegre do Fidalgo,4.911
PI,02133,Campo Grande do Piauí,5.801
PI,02174,Campo Largo do Piauí,7.094
PI,02208,Campo Maior,45.971
PI,02251,Canavieira,3.904
PI,02307,Canto do Buriti,20.700
PI,02406,Capitão de Campos,11.239
PI,02455,Capitão Gervásio Oliveira,4.008
PI,02505,Caracol,10.641
PI,02539,Caraúbas do Piauí,5.728
PI,02554,Caridade do Piauí,4.994
PI,02604,Castelo do Piauí,18.160
PI,02653,Caxingó,5.279
PI,02703,Cocal,27.230
PI,027Cocal de Telha,4.621
PI,02729,Cocal dos Alves,6.028
PI,02737,Coivaras,3.930
PI,02752,Colônia do Gurguéia,6.314
PI,02778,Colônia do Piauí,7.527
PI,02802,Conceição do Canindé,4.536
PI,02851,Coronel José Dias,4.602
PI,02901,Corrente,26.084
PI,03008,Cristalândia do Piauí,8.102
PI,03107,Cristino Castro,10.214
PI,03206,Curimatá,11.121
PI,03230,Currais,4.845
PI,03271,Curral Novo do Piauí,5.086
PI,03255,Curralinhos,4.337
PI,03305,Demerval Lobão,13.552
PI,03354,Dirceu Arcoverde,6.862
PI,03404,Dom Expedito Lopes,6.756
PI,03453,Dom Inocêncio,9.387
PI,03420,Domingos Mourão,4.290
PI,03503,Elesbão Veloso,14.432
PI,03602,Eliseu Martins,4.807
PI,03701,Esperantina,38.874
PI,03750,Fartura do Piauí,5.199
PI,03800,Flores do Piauí,4.394
PI,03859,Floresta do Piauí,2.515
PI,03909,Floriano,58.803
PI,04006,Francinópolis,5.267
PI,04105,Francisco Ayres,4.333
PI,04154,Francisco Macedo,3.097
PI,04204,Francisco Santos,9.054
PI,04303,Fronteiras,11.372
PI,04352,Geminiano,5.319
PI,04402,Gilbués,10.514
PI,04501,Guadalupe,10.338
PI,04550,Guaribas,4.478
PI,04600,Hugo Napoleão,3.813
PI,04659,Ilha Grande,9.211
